Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00660	13599870	9201588	17997	1604081	0	0	0	0	40621	0	0	0	0	2176378	545341	13864	67.65938203821065	13599870.0	11995789.0	88.21	1604081.0	11.79	ecoli_00660_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13599870.0	0.0	20-151	51.0	18.764660187882193	132.00855684649926	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13746858	2616445	13746858	1835215370	2907129	1798686151	1.99045951756605	0.0223	0.4763	0.5014		
ecoli_00661	13115386	8823613	20451	1440611	0	0	0	0	57554	0	0	0	0	2266162	495860	11135	67.27680756021975	13115386.0	11674775.0	89.02	1440611.0	10.98	ecoli_00661_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13115386.0	0.0	20-151	51.0	18.806510326556445	129.75487103467637	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13738376	3113312	13738376	1819840560	3102852	1704991111	6.310962153739448	0.0249	0.4836	0.4915		
ecoli_00662	15851476	9656794	18657	3276555	0	0	0	0	20263	0	0	0	0	2209097	649189	20921	60.92047201156537	15851476.0	12574921.0	79.33	3276555.0	20.67	ecoli_00662_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15851476.0	0.0	20-151	50.0	16.996526397070216	137.89779141071784	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16014717	2944219	16014717	2242677723	2748935	2200046000	1.9009295255749952	0.0221	0.46399999999999997	0.5139		
ecoli_00663	16737609	10204573	32293	3491218	0	0	0	0	32876	0	0	0	0	2263113	692617	20919	60.967925586026055	16737609.0	13246391.0	79.14	3491218.0	20.86	ecoli_00663_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16737609.0	0.0	20-151	50.0	17.405815946095842	133.83593176301346	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16791561	2980566	16791561	2273932418	3517145	2249569454	1.0714022900217959	0.0236	0.4565	0.5198		
ecoli_00664	16612966	10423450	103141	2232242	0	0	0	0	33087	0	0	0	0	3242708	557382	20956	62.74286000464938	16612966.0	14380724.0	86.56	2232242.0	13.44	ecoli_00664_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16612966.0	0.0	20-151	51.0	15.537936349953556	136.74987151601948	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16642917	2826279	16642917	2295669220	2358475	2275471689	0.8798101583641915	0.0173	0.4959	0.4867		
ecoli_00665	16566926	10388095	62853	2371042	0	0	0	0	33814	0	0	0	0	3137077	552628	21417	62.70381723199584	16566926.0	14195884.0	85.69	2371042.0	14.31	ecoli_00665_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16566926.0	0.0	20-151	51.0	15.834424976225947	136.82147973619246	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	16610645	2899436	16610645	2296787018	2362597	2271445561	1.1033437929332637	0.0181	0.5	0.4819		
ecoli_00666	13168324	8610996	78063	1770107	0	0	0	0	62009	0	0	0	0	2068499	566611	12039	65.39173853863258	13168324.0	11398217.0	86.56	1770107.0	13.44	ecoli_00666_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13168324.0	0.0	20-151	51.0	20.694751578037557	128.38473347101726	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13994394	3376074	13994394	1834081244	9001868	1699962484	7.312585548691211	0.0249	0.4625	0.5126		
ecoli_00667	12335394	7983717	22116	1787427	0	0	0	0	51687	0	0	0	0	1987131	491272	12044	64.72202671434735	12335394.0	10547967.0	85.51	1787427.0	14.49	ecoli_00667_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12335394.0	0.0	20-151	51.0	20.46401112947983	130.84469632668402	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	12541922	2577375	12541922	1674028488	4163179	1621737373	3.123669362549104	0.024	0.4767	0.4992		
ecoli_00668	12892989	8705913	95499	1265740	0	0	0	0	51375	0	0	0	0	2263608	499003	11851	67.5243963986939	12892989.0	11627249.0	90.18	1265740.0	9.82	ecoli_00668_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12892989.0	0.0	20-151	51.0	20.656847424559697	130.8348824310639	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13208309	2644251	13208309	1756894931	3015426	1694893819	3.5290164998489604	0.0245	0.4857	0.4898		
ecoli_00669	13078610	8907441	22615	1183833	0	0	0	0	73239	0	0	0	0	2328093	551584	11805	68.10693949892229	13078610.0	11894777.0	90.95	1183833.0	9.05	ecoli_00669_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13078610.0	0.0	20-151	51.0	20.90115108400482	128.7488773654081	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13529766	2990715	13529766	1780100992	3184020	1691183630	4.99507400982337	0.025	0.4851	0.4899		
ecoli_00670	15219062	11039626	76236	1332264	0	0	0	0	21789	0	0	0	0	2076116	651677	21354	72.53814985443913	15219062.0	13886798.0	91.25	1332264.0	8.75	ecoli_00670_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15219062.0	0.0	20-151	51.0	18.420068400416387	138.93756316913618	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15382725	2672173	15382725	2161640913	2371349	2123748925	1.7529270366840064	0.0234	0.4564	0.5202		
ecoli_00671	15425743	11036736	46409	1334581	0	0	0	0	46028	0	0	0	0	2259531	683794	18664	71.54751638219307	15425743.0	14091162.0	91.35	1334581.0	8.65	ecoli_00671_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15425743.0	0.0	20-151	51.0	18.982150211157286	134.39205819778016	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15500300	2694530	15500300	2104638054	2396864	2079332809	1.202356146317214	0.0267	0.46	0.5132		
ecoli_00672	16112628	10461615	8092	2757269	0	0	0	0	21005	0	0	0	0	2442070	410320	12257	64.92804898120902	16112628.0	13355359.0	82.89	2757269.0	17.11	ecoli_00672_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16112628.0	0.0	20-151	50.0	14.843352752961984	137.4904306733824	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16159925	2730973	16159925	2246613297	2413945	2224509654	0.9838650483158784	0.0165	0.3321	0.6514		
ecoli_00673	13710901	9050542	77935	1640292	0	0	0	0	14124	0	0	0	0	2521772	394045	12191	66.00982677943631	13710901.0	12070609.0	88.04	1640292.0	11.96	ecoli_00673_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13710901.0	0.0	20-151	51.0	14.670076582322945	139.36399934621363	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13761904	2134211	13761904	1937520795	1559917	1921355868	0.834309858336256	0.0244	0.3813	0.5943		
ecoli_00674	16530032	9645733	11814	4125934	0	0	0	0	28201	0	0	0	0	2046895	649533	21922	58.3527787484017	16530032.0	12404098.0	75.04	4125934.0	24.96	ecoli_00674_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16530032.0	0.0	20-151	50.0	16.341433623761304	136.56791952973836	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16595274	2808502	16595274	2287052247	2316562	2266035993	0.9189232133882248	0.0222	0.4683	0.5096		
ecoli_00675	15795818	9130481	10625	4056315	0	0	0	0	21220	0	0	0	0	1940927	617235	19015	57.80315397404554	15795818.0	11739503.0	74.32	4056315.0	25.68	ecoli_00675_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15795818.0	0.0	20-151	50.0	15.913250503177359	136.8180396228926	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15885051	2757763	15885051	2198125836	2194502	2172012231	1.1879940889789895	0.0232	0.4657	0.5111		
ecoli_00676	15281173	9892757	39796	2558848	0	0	0	0	19822	0	0	0	0	2100049	650982	18919	64.73820432502139	15281173.0	12722325.0	83.25	2558848.0	16.75	ecoli_00676_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15281173.0	0.0	20-151	51.0	18.048671607333397	136.275694149919	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15338618	2619099	15338618	2112325901	1864368	2094384253	0.8493787815367984	0.0286	0.4524	0.519		
ecoli_00677	14362997	9210157	90335	2373121	0	0	0	0	23422	0	0	0	0	2042710	605952	17300	64.12420054115447	14362997.0	11989876.0	83.48	2373121.0	16.52	ecoli_00677_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14362997.0	0.0	20-151	51.0	18.632589844010308	135.90708798449236	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	14462307	2606726	14462307	1992868160	1817608	1967209441	1.2875271688820598	0.0297	0.45299999999999996	0.5172		
ecoli_00678	12747554	8411456	29665	1868088	0	0	0	0	18225	0	0	0	0	1932148	472690	15282	65.98486266463355	12747554.0	10879466.0	85.35	1868088.0	14.65	ecoli_00678_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12747554.0	0.0	20-151	51.0	19.960622995556413	134.1307935624356	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	12791167	2241425	12791167	1736577428	1659780	1720308861	0.936817831309506	0.0237	0.4802	0.4961		
ecoli_00679	14975853	9964263	26963	1991869	0	0	0	0	29979	0	0	0	0	2370413	575160	17206	66.53552889441423	14975853.0	12983984.0	86.7	1991869.0	13.3	ecoli_00679_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14975853.0	0.0	20-151	51.0	19.158064727467185	133.37156721557028	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	15049583	2825786	15049583	2040808002	2026643	2011617441	1.430343323399023	0.0287	0.4761	0.4952		
ecoli_00680	13886031	7122902	28585	4757858	0	0	0	0	18363	0	0	0	0	1508099	436179	14045	51.29544936202433	13886031.0	9128173.0	65.74	4757858.0	34.26	ecoli_00680_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13886031.0	0.0	20-151	50.0	16.74796821973656	135.2324557679585	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	13939774	2398169	13939774	1906020992	1750672	1888902265	0.8981394786233289	0.0239	0.467	0.5091		
ecoli_00681	11329259	5700252	387224	3697908	0	0	0	0	16014	0	0	0	0	1186923	329193	11745	50.31442921377294	11329259.0	7631351.0	67.36	3697908.0	32.64	ecoli_00681_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11329259.0	0.0	20-151	50.0	18.20131365645211	136.26949105850613	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	11377978	1989543	11377978	1573450127	1607843	1554142179	1.2271089924415506	0.0207	0.4534	0.5259		
ecoli_00682	16627972	11358987	69805	2216235	0	0	0	0	23419	0	0	0	0	2264444	675943	19139	68.31252181564895	16627972.0	14411737.0	86.67	2216235.0	13.33	ecoli_00682_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16627972.0	0.0	20-151	51.0	17.58968241021401	134.36765890632964	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16707307	2948459	16707307	2269222517	2189961	2243851038	1.1180692422152625	0.0275	0.4569	0.5155		
ecoli_00683	14375603	9868121	26608	1870549	0	0	0	0	20670	0	0	0	0	1991525	583470	14660	68.64491875575584	14375603.0	12505054.0	86.99	1870549.0	13.01	ecoli_00683_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14375603.0	0.0	20-151	51.0	18.60738236942829	133.7707694070294	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14437752	2647149	14437752	1956173783	1893230	1930359909	1.3196104673487488	0.0256	0.466	0.5084		
ecoli_00684	13432636	7839133	132560	3168882	0	0	0	0	16902	0	0	0	0	1743620	516143	15396	58.35885823154889	13432636.0	10263754.0	76.41	3168882.0	23.59	ecoli_00684_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13432636.0	0.0	20-151	50.0	17.794124667437895	137.12297288484552	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	13484592	2166371	13484592	1867303991	1535120	1852603292	0.7872686542123928	0.0258	0.4611	0.5131		
ecoli_00685	13460741	7827081	30968	3389500	0	0	0	0	21094	0	0	0	0	1688151	489865	14082	58.14747494212986	13460741.0	10071241.0	74.82	3389500.0	25.18	ecoli_00685_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13460741.0	0.0	20-151	50.0	18.30359564333802	134.6280646808374	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	13526864	2444550	13526864	1849679731	1636770	1823537435	1.4133417565140634	0.0266	0.4679	0.5055		
ecoli_00686	15769041	9753836	29933	3316955	0	0	0	0	26981	0	0	0	0	1984160	636730	20446	61.85433851050295	15769041.0	12452086.0	78.97	3316955.0	21.03	ecoli_00686_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15769041.0	0.0	20-151	50.0	16.563404992484134	134.9163874328185	pass	pass	pass	fail	fail	pass	warn	fail	warn	pass	pass	15893314	3040019	15893314	2179441717	2627222	2134975112	2.040275023330665	0.0245	0.4515	0.524		
ecoli_00687	17585855	10991628	96286	3472660	0	0	0	0	31268	0	0	0	0	2340817	630831	22365	62.50266478371395	17585855.0	14113195.0	80.25	3472660.0	19.75	ecoli_00687_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17585855.0	0.0	20-151	51.0	15.632827890508704	135.38182220881498	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	17643481	3138224	17643481	2421028334	4181381	2387854647	1.3702312581030702	0.0213	0.4622	0.5165		
ecoli_00688	15796105	9304244	133416	3524389	0	0	0	0	25825	0	0	0	0	2160407	625922	21902	58.90214074925433	15796105.0	12271716.0	77.69	3524389.0	22.31	ecoli_00688_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15796105.0	0.0	20-151	50.0	15.990955417521743	136.72649105586473	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	15848240	2589408	15848240	2184491428	2557813	2166001038	0.8464391191009976	0.0228	0.43799999999999994	0.5392		
ecoli_00689	15382962	9084165	9707	3486452	0	0	0	0	33148	0	0	0	0	2116864	630278	22348	59.05341897093681	15382962.0	11896510.0	77.34	3486452.0	22.66	ecoli_00689_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15382962.0	0.0	20-151	49.0	15.673432508855347	136.55514867682828	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	15447274	2674308	15447274	2132198403	2530781	2107500314	1.158339156677438	0.0228	0.4434	0.5338		
ecoli_00690	16103402	10830623	638388	636658	0	0	0	0	43831	0	0	0	0	3281738	650731	21433	67.25673866925759	16103402.0	15466744.0	96.05	636658.0	3.95	ecoli_00690_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16103402.0	0.0	20-151	52.0	16.835795856274277	134.169336019805	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16408852	3374859	16408852	2247908367	3216876	2171136959	3.4152374325852586	0.022000000000000002	0.4885	0.4896		
ecoli_00691	14670835	9873097	395614	578535	0	0	0	0	41028	0	0	0	0	3187302	576370	18889	67.29744421500207	14670835.0	14092300.0	96.06	578535.0	3.94	ecoli_00691_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14670835.0	0.0	20-151	51.0	17.70126700468512	134.80739092219358	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14717941	2729255	14717941	2019709210	3280185	1985585560	1.6895328214104646	0.0219	0.5026	0.4755		
ecoli_00692	15921741	10790931	600276	676167	0	0	0	0	34035	0	0	0	0	3176119	623549	20664	67.77481809307162	15921741.0	15245574.0	95.75	676167.0	4.25	ecoli_00692_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15921741.0	0.0	20-151	52.0	17.453430729048172	135.3779861134533	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	15983907	2732286	15983907	2186758958	1842653	2160747292	1.1895076915011316	0.0209	0.4893	0.4898		
ecoli_00693	16348252	11126267	363065	692101	0	0	0	0	18533	0	0	0	0	3553843	574536	19907	68.05783884417734	16348252.0	15656151.0	95.77	692101.0	4.23	ecoli_00693_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16348252.0	0.0	20-151	52.0	15.79940060206808	139.04240967168846	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16406351	2667158	16406351	2302325900	1811305	2278503437	1.0347128962063972	0.0153	0.511	0.4737		
ecoli_00694	16627429	11317778	296761	662529	0	0	0	0	61868	0	0	0	0	3727268	541569	19656	68.06691521581597	16627429.0	15964900.0	96.02	662529.0	3.98	ecoli_00694_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16627429.0	0.0	20-151	52.0	16.424097975628303	132.8108747299417	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	16714660	2943295	16714660	2247110814	2052074	2215815031	1.392712046287184	0.0198	0.5208	0.4593		
ecoli_00695	13701130	9012231	453146	591202	0	0	0	0	44302	0	0	0	0	3132173	451874	16202	65.77728260369766	13701130.0	13109928.0	95.69	591202.0	4.31	ecoli_00695_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13701130.0	0.0	20-151	52.0	17.165003602163278	134.07459107387493	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13790168	2577536	13790168	1880703222	1686223	1844961337	1.900453223129534	0.018000000000000002	0.5217	0.4603		
ecoli_00696	14503980	10179642	91726	679746	0	0	0	0	28537	0	0	0	0	2934289	568066	21974	70.18516296906091	14503980.0	13824234.0	95.31	679746.0	4.69	ecoli_00696_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14503980.0	0.0	20-151	51.0	17.292985731012628	137.59876261550278	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	14547749	2336628	14547749	2018029961	1636264	2001142219	0.8368429768818482	0.0251	0.502	0.4729		
ecoli_00697	14313289	9867555	68048	694506	0	0	0	0	40079	0	0	0	0	3033187	589459	20455	68.93981530031287	14313289.0	13618783.0	95.15	694506.0	4.85	ecoli_00697_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14313289.0	0.0	20-151	51.0	17.92567323018339	136.02958488436866	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	14357920	2544496	14357920	1979868908	1878329	1951281591	1.4438994867027832	0.0281	0.5	0.4719		
ecoli_00698	14530169	9251628	215959	2479561	0	0	0	0	20372	0	0	0	0	1943255	600156	19238	63.671854057581854	14530169.0	12050608.0	82.94	2479561.0	17.06	ecoli_00698_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14530169.0	0.0	20-151	51.0	16.792445824088592	136.5649631466778	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	14576411	2454200	14576411	2007162231	1770066	1990349638	0.8376300002229365	0.0277	0.4462	0.5261		
ecoli_00699	13403823	8602831	130792	2302450	0	0	0	0	26648	0	0	0	0	1773919	550598	16585	64.18192033720527	13403823.0	11101373.0	82.82	2302450.0	17.18	ecoli_00699_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13403823.0	0.0	20-151	51.0	17.788282113140372	135.5584065829577	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13481933	2428090	13481933	1848583336	1665406	1825108002	1.2699094243052291	0.0247	0.4493	0.526		
ecoli_00700	15866151	9172003	64915	4062920	0	0	0	0	24587	0	0	0	0	1926873	596933	17920	57.8086203768009	15866151.0	11803231.0	74.39	4062920.0	25.61	ecoli_00700_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15866151.0	0.0	20-151	50.0	17.554919027375117	135.13308527064945	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15921202	2619616	15921202	2175263594	2161684	2155649816	0.9016736203419399	0.0233	0.4651	0.5117		
ecoli_00701	17817903	10174699	45447	4667316	0	0	0	0	30605	0	0	0	0	2222608	657235	19993	57.10379610889115	17817903.0	13150587.0	73.81	4667316.0	26.19	ecoli_00701_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17817903.0	0.0	20-151	50.0	16.470542674791368	134.66476605019122	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	17892033	3136648	17892033	2444953293	2436975	2414788917	1.2337403780416512	0.0239	0.4704	0.5057		
ecoli_00702	17150046	7906294	10108	6537890	0	0	0	0	22531	0	0	0	0	2140953	516191	16079	46.10071599807954	17150046.0	10612156.0	61.88	6537890.0	38.12	ecoli_00702_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17150046.0	0.0	20-151	50.0	14.465018926042692	135.5017496162984	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	17218582	2916609	17218582	2355914151	2238894	2332513526	0.9932715498171818	0.0259	0.4969	0.4772		
ecoli_00703	16699910	7296183	30332	6871017	0	0	0	0	12840	0	0	0	0	2006117	468581	14840	43.689954017716275	16699910.0	9828893.0	58.86	6871017.0	41.14	ecoli_00703_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16699910.0	0.0	20-151	50.0	13.459756151934727	136.9832904488707	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16750994	2825845	16750994	2317720991	2100549	2294680080	0.9941192701567934	0.0241	0.5041	0.4718		
ecoli_00704	15495485	8316688	10598	4554018	0	0	0	0	26163	0	0	0	0	2010232	556649	21137	53.671685655531284	15495485.0	10941467.0	70.61	4554018.0	29.39	ecoli_00704_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15495485.0	0.0	20-151	50.0	17.536536074207287	137.24657963271235	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	15547597	2749365	15547597	2164217607	3110878	2139674242	1.1340525518606042	0.0218	0.4657	0.5125		
ecoli_00705	16481999	8688468	52109	4971366	0	0	0	0	28772	0	0	0	0	2133150	587398	20736	52.71489216811626	16481999.0	11510633.0	69.84	4971366.0	30.16	ecoli_00705_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16481999.0	0.0	20-151	50.0	16.85261791105372	136.71907285032594	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	16561950	2821402	16561950	2291026211	2494056	2270745047	0.8852436476991491	0.0224	0.4639	0.5137		
ecoli_00706	16084468	10153794	56918	2924735	0	0	0	0	28237	0	0	0	0	2177755	722271	20758	63.12794430005394	16084468.0	13159733.0	81.82	2924735.0	18.18	ecoli_00706_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16084468.0	0.0	20-151	52.0	16.550014830827948	136.10930650612752	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	16258939	2904845	16258939	2245064700	2792834	2199233827	2.041405443682759	0.0269	0.4436	0.5295		
ecoli_00707	15144343	9505821	111799	2780885	0	0	0	0	28472	0	0	0	0	2033283	665309	18774	62.76813064785974	15144343.0	12363458.0	81.64	2780885.0	18.36	ecoli_00707_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15144343.0	0.0	20-151	52.0	16.59569234609643	134.84866256660985	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15206492	2613487	15206492	2078493064	2663438	2049299431	1.404557633876232	0.0282	0.4387	0.5331		
ecoli_00708	16539126	11033219	27069	2295518	0	0	0	0	32582	0	0	0	0	2409678	716313	24747	66.70980679390193	16539126.0	14243608.0	86.12	2295518.0	13.88	ecoli_00708_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16539126.0	0.0	20-151	51.0	16.88026710335238	136.47924182934455	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	16588806	2713071	16588806	2282957948	2408734	2263111929	0.8693116321913084	0.0223	0.4499	0.5278		
ecoli_00709	11125611	7049327	15678	1700092	0	0	0	0	21267	0	0	0	0	1862584	460288	16375	63.36125719297574	11125611.0	9425519.0	84.72	1700092.0	15.28	ecoli_00709_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11125611.0	0.0	20-151	51.0	19.433737108789266	135.75952601614418	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11159740	1970022	11159740	1534491108	1766624	1514546738	1.299738388578528	0.0617	0.4375	0.5007		
ecoli_00710	14078829	9440411	17272	1978481	0	0	0	0	29199	0	0	0	0	2004334	589053	20079	67.05395029657652	14078829.0	12100348.0	85.95	1978481.0	14.05	ecoli_00710_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14078829.0	0.0	20-151	51.0	19.149922437981967	135.60517852727668	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	14150736	2406004	14150736	1942753420	1967589	1923225597	1.0051621991225217	0.022000000000000002	0.4735	0.5045		
ecoli_00711	15332947	10325200	36039	2110588	0	0	0	0	21515	0	0	0	0	2214597	603373	21635	67.3399575437129	15332947.0	13222359.0	86.23	2110588.0	13.77	ecoli_00711_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15332947.0	0.0	20-151	51.0	17.658317743253257	136.4894059178578	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	15394282	2602641	15394282	2128331729	2022724	2106398912	1.0305168457130116	0.0198	0.4768	0.5034		
ecoli_00712	13660446	8160212	17535	2928287	0	0	0	0	28055	0	0	0	0	1976301	532253	17803	59.73605839809329	13660446.0	10732159.0	78.56	2928287.0	21.44	ecoli_00712_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13660446.0	0.0	20-151	51.0	17.19449105978597	136.73903758339955	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13705563	2383569	13705563	1896296390	2252893	1873427696	1.2059662255645596	0.0224	0.4788	0.4988		
ecoli_00713	14107755	8367266	13128	3181038	0	0	0	0	29553	0	0	0	0	1940874	555853	20043	59.309691726288136	14107755.0	10926717.0	77.45	3181038.0	22.55	ecoli_00713_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14107755.0	0.0	20-151	51.0	15.661314383911302	138.36414532290928	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	14161029	2399745	14161029	1982768579	2249634	1957432010	1.2778379316853197	0.0212	0.479	0.4997		
ecoli_00714	15525457	11201279	293775	451175	0	0	0	0	36221	0	0	0	0	2959121	564385	19501	72.14782147797645	15525457.0	15074282.0	97.09	451175.0	2.91	ecoli_00714_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15525457.0	0.0	20-151	52.0	17.567499641055633	136.22741894167754	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15591229	2604250	15591229	2146555941	1786260	2122658856	1.1132756684117555	0.0233	0.4896	0.4871		
