,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,Published,SRX,Run,contact,creator,run_date,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,passed_similar_replicates,passed_number_replicates,full_name,glucose_control,pure_precise
ecoli_00203,ytf__delyeiE__1,yTF,ytf,delyeiE,1,Escherichia coli K-12 MG1655 del_yeiE,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.68,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741945,SRR6782001,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyeiE,False,True
ecoli_00204,ytf__delyeiE__2,yTF,ytf,delyeiE,2,Escherichia coli K-12 MG1655 del_yeiE,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741946,SRR6782002,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyeiE,False,True
ecoli_00205,ytf__delyiaJ__1,yTF,ytf,delyiaJ,1,Escherichia coli K-12 MG1655 del_yiaJ,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741947,SRR6782003,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyiaJ,False,True
ecoli_00206,ytf__delyiaJ__2,yTF,ytf,delyiaJ,2,Escherichia coli K-12 MG1655 del_yiaJ,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741948,SRR6782004,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyiaJ,False,True
ecoli_00207,ytf__delyieP__1,yTF,ytf,delyieP,1,Escherichia coli K-12 MG1655 del_yieP,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741949,SRR6782005,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyieP,False,True
ecoli_00208,ytf__delyieP__2,yTF,ytf,delyieP,2,Escherichia coli K-12 MG1655 del_yieP,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3741950,SRR6782006,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyieP,False,True
ecoli_00209,ytf__wt_ph5__1,yTF,ytf,wt_ph5,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.49,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989000,SRR7057985,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:wt_ph5,False,True
ecoli_00210,ytf__wt_ph5__2,yTF,ytf,wt_ph5,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,5.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.48,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989001,SRR7057986,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:wt_ph5,False,True
ecoli_00211,ytf__wt_ph8__1,yTF,ytf,wt_ph8,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,8.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.65,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989002,SRR7057987,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:wt_ph8,False,True
ecoli_00212,ytf__wt_ph8__2,yTF,ytf,wt_ph8,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,8.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.65,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989003,SRR7057988,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:wt_ph8,False,True
ecoli_00213,ytf__delybaO__1,yTF,ytf,delybaO,1,Escherichia coli K-12 MG1655 del_ybaO,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.62,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989004,SRR7057989,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delybaO,False,True
ecoli_00214,ytf__delybaO__2,yTF,ytf,delybaO,2,Escherichia coli K-12 MG1655 del_ybaO,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.62,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989005,SRR7057990,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delybaO,False,True
ecoli_00215,ytf__delybaQ__1,yTF,ytf,delybaQ,1,Escherichia coli K-12 MG1655 del_ybaQ,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.65,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989006,SRR7057991,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delybaQ,False,True
ecoli_00216,ytf__delybaQ__2,yTF,ytf,delybaQ,2,Escherichia coli K-12 MG1655 del_ybaQ,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989007,SRR7057992,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delybaQ,False,True
ecoli_00217,ytf__delybiH__1,yTF,ytf,delybiH,1,Escherichia coli K-12 MG1655 del_ybiH,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989008,SRR7057993,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delybiH,False,True
ecoli_00218,ytf__delybiH__2,yTF,ytf,delybiH,2,Escherichia coli K-12 MG1655 del_ybiH,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989009,SRR7057994,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delybiH,False,True
ecoli_00219,ytf__delydcI_ph5__1,yTF,ytf,delydcI_ph5,1,Escherichia coli K-12 MG1655 del_ydcI,MG1655,Batch,No,M9,37,5.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.38,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989010,SRR7057995,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delydcI_ph5,False,True
ecoli_00220,ytf__delydcI_ph5__2,yTF,ytf,delydcI_ph5,2,Escherichia coli K-12 MG1655 del_ydcI,MG1655,Batch,No,M9,37,5.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.39,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989011,SRR7057996,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delydcI_ph5,False,True
ecoli_00221,ytf__delydcI_ph8__1,yTF,ytf,delydcI_ph8,1,Escherichia coli K-12 MG1655 del_ydcI,MG1655,Batch,No,M9,37,8.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.52,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989012,SRR7057997,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delydcI_ph8,False,True
ecoli_00222,ytf__delydcI_ph8__2,yTF,ytf,delydcI_ph8,2,Escherichia coli K-12 MG1655 del_ydcI,MG1655,Batch,No,M9,37,8.5,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.52,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989013,SRR7057998,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delydcI_ph8,False,True
ecoli_00223,ytf__delyddM__1,yTF,ytf,delyddM,1,Escherichia coli K-12 MG1655 del_yddM,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.65,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989014,SRR7057999,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyddM,False,True
ecoli_00224,ytf__delyddM__2,yTF,ytf,delyddM,2,Escherichia coli K-12 MG1655 del_yddM,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.65,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989015,SRR7058000,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyddM,False,True
ecoli_00225,ytf__delyheO__1,yTF,ytf,delyheO,1,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.66,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989016,SRR7058001,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyheO,False,True
ecoli_00226,ytf__delyheO__2,yTF,ytf,delyheO,2,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,,Kanamycin,0.65,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1093/nar/gky752,GSE111094,1.0,SRX3989017,SRR7058002,Ye Gao,Ye Gao,10/2/17,True,True,True,True,True,True,ytf:delyheO,False,True
ecoli_00263,efeU__delmenFentC_citr__1,Pseudogene Repair,efeU,delmenFentC_citr,1,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036611,SRR8218063,Amitesh Anand,Richard Szubin,5/21/18,True,True,True,True,True,True,efeU:delmenFentC_citr,False,True
ecoli_00264,efeU__delmenFentC_citr__2,Pseudogene Repair,efeU,delmenFentC_citr,2,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,FeCl3 (20 uM) + Na-citrate (10 mM),,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036612,SRR8218064,Amitesh Anand,Richard Szubin,5/21/18,True,True,True,True,True,True,efeU:delmenFentC_citr,False,True
ecoli_00265,efeU__delmenFentC__1,Pseudogene Repair,efeU,delmenFentC,1,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036613,SRR8218065,Amitesh Anand,Richard Szubin,5/21/18,True,True,True,True,True,True,efeU:delmenFentC,False,True
ecoli_00266,efeU__delmenFentC__2,Pseudogene Repair,efeU,delmenFentC,2,Escherichia coli K-12 MG1655 del_menF del_entC,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,doi.org/10.1038/s41564-018-0340-2,GSE122779,1.0,SRX5036614,SRR8218066,Amitesh Anand,Richard Szubin,5/21/18,True,True,True,True,True,True,efeU:delmenFentC,False,True
ecoli_00279,misc2__salc_glc__1,Miscellaneous #2,misc2,salc_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,salicylate,,0.22,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:salc_glc,False,True
ecoli_00280,misc2__salc_glc__2,Miscellaneous #2,misc2,salc_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,salicylate,,0.22,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:salc_glc,False,True
ecoli_00281,misc2__dbcn_glc__1,Miscellaneous #2,misc2,dbcn_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,dibucaine,,0.32,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:dbcn_glc,False,True
ecoli_00282,misc2__dbcn_glc__2,Miscellaneous #2,misc2,dbcn_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,dibucaine,,0.32,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:dbcn_glc,False,True
ecoli_00283,misc2__tyr_glc__1,Miscellaneous #2,misc2,tyr_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.77,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:tyr_glc,False,True
ecoli_00284,misc2__tyr_glc__2,Miscellaneous #2,misc2,tyr_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,tyrosine (5mM),,0.77,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:tyr_glc,False,True
ecoli_00285,misc2__arg_cytd__1,Miscellaneous #2,misc2,arg_cytd,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM) + arginine (5mM),,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:arg_cytd,False,True
ecoli_00286,misc2__arg_cytd__2,Miscellaneous #2,misc2,arg_cytd,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(2),NH4Cl(1),O2,sauer trace element mixture,cytidine (1mM) + arginine (5mM),,0.67,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:arg_cytd,False,True
ecoli_00287,misc2__delyheO_pyr__1,Miscellaneous #2,misc2,delyheO_pyr,1,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,,,0.302,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:delyheO_pyr,False,True
ecoli_00288,misc2__delyheO_pyr__2,Miscellaneous #2,misc2,delyheO_pyr,2,Escherichia coli K-12 MG1655 del_yheO,MG1655,Batch,No,M9,37,7.0,pyruvate(3.3),NH4Cl(1),O2,sauer trace element mixture,,,0.302,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1073/pnas.1909987116,,1.0,,,Anand Sastry,Sibei Xu,10/17/18,True,True,True,True,True,True,misc2:delyheO_pyr,False,True
ecoli_00299,nquinone__delpdhR__1,Naphthoquinone,nquinone,delpdhR,1,Escherichia coli del_pdhR,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.7,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Amitesh Anand,Amitesh Anand,8/7/18,True,True,True,True,True,True,nquinone:delpdhR,False,True
ecoli_00300,nquinone__delpdhR__2,Naphthoquinone,nquinone,delpdhR,2,Escherichia coli del_pdhR,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,0.7,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,,,1.0,,,Amitesh Anand,Amitesh Anand,8/7/18,True,True,True,True,True,True,nquinone:delpdhR,False,True
ecoli_00323,oxyR__wt_glc__1,OxyR ALE,oxyR,wt_glc,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_glc,True,True
ecoli_00324,oxyR__wt_glc__2,OxyR ALE,oxyR,wt_glc,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,,,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_glc,True,True
ecoli_00325,oxyR__wt_h2o2__1,OxyR ALE,oxyR,wt_h2o2,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_h2o2,False,True
ecoli_00326,oxyR__wt_h2o2__2,OxyR ALE,oxyR,wt_h2o2,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,,H2O2(2mM),,,,,HiSeq 4000,PAIRED,ILLUMINA,2.0,https://doi.org/10.1093/molbev/msz251,,1.0,,,Amitesh Anand,Amitesh Anand,3/8/19,True,True,True,True,True,True,oxyR:wt_h2o2,False,True
ecoli_00363,abx_media__m9_ctrl__1,AntibiotICA,abx_media,m9_ctrl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:m9_ctrl,False,True
ecoli_00364,abx_media__m9_ctrl__2,AntibiotICA,abx_media,m9_ctrl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:m9_ctrl,False,True
ecoli_00365,abx_media__rpmi_ctrl__1,AntibiotICA,abx_media,rpmi_ctrl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,,,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:rpmi_ctrl,False,True
ecoli_00366,abx_media__rpmi_ctrl__2,AntibiotICA,abx_media,rpmi_ctrl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,,,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:rpmi_ctrl,False,True
ecoli_00367,abx_media__camhb_ctrl__1,AntibiotICA,abx_media,camhb_ctrl,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,,,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,False,True,True,True,True,abx_media:camhb_ctrl,False,True
ecoli_00368,abx_media__camhb_ctrl__2,AntibiotICA,abx_media,camhb_ctrl,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,,,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:camhb_ctrl,False,True
ecoli_00369,abx_media__m9_mero__1,AntibiotICA,abx_media,m9_mero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,meropenem(128ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:m9_mero,False,True
ecoli_00370,abx_media__m9_mero__2,AntibiotICA,abx_media,m9_mero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,meropenem(128ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:m9_mero,False,True
ecoli_00371,abx_media__rpmi_mero__1,AntibiotICA,abx_media,rpmi_mero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,meropenem(32ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:rpmi_mero,False,True
ecoli_00372,abx_media__rpmi_mero__2,AntibiotICA,abx_media,rpmi_mero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,meropenem(32ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:rpmi_mero,False,True
ecoli_00373,abx_media__camhb_mero__1,AntibiotICA,abx_media,camhb_mero,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,meropenem(256ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:camhb_mero,False,True
ecoli_00374,abx_media__camhb_mero__2,AntibiotICA,abx_media,camhb_mero,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,meropenem(256ug/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/3/19,True,True,True,True,True,True,abx_media:camhb_mero,False,True
ecoli_00375,abx_media__m9_trisulf__1,AntibiotICA,abx_media,m9_trisulf,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,trimethoprim-sulfamethoxazole(131mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:m9_trisulf,False,True
ecoli_00376,abx_media__m9_trisulf__2,AntibiotICA,abx_media,m9_trisulf,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,M9,37,7.0,glucose(4),NH4Cl(1),O2,sauer trace element mixture,trimethoprim-sulfamethoxazole(131mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:m9_trisulf,False,True
ecoli_00377,abx_media__rpmi_trisulf__1,AntibiotICA,abx_media,rpmi_trisulf,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:rpmi_trisulf,False,True
ecoli_00378,abx_media__rpmi_trisulf__2,AntibiotICA,abx_media,rpmi_trisulf,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,RPMI+10%LB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:rpmi_trisulf,False,True
ecoli_00379,abx_media__camhb_trisulf__1,AntibiotICA,abx_media,camhb_trisulf,1,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:camhb_trisulf,False,True
ecoli_00380,abx_media__camhb_trisulf__2,AntibiotICA,abx_media,camhb_trisulf,2,Escherichia coli K-12 MG1655,MG1655,Batch,No,CAMHB,37,7.0,,,O2,,trimethoprim-sulfamethoxazole(16mg/mL),,,,,NextSeq,PAIRED,ILLUMINA,2.0,,,0.0,,,Anand Sastry,Julia Xu,7/8/19,True,True,True,True,True,True,abx_media:camhb_trisulf,False,True
