Experiment	mRNA-sense	mRNA-antisense	rRNA-sense	rRNA-antisense	tRNA-sense	tRNA-antisense	ncRNA-sense	ncRNA-antisense	unannotated	total-reads	unaligned	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	per_tile_sequence_quality	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
ecoli_00485	6299799.0	143177.0	6586154.0	0.0	0.0	0.0	715886.0	0.0	572709.0	15169370.0	851645.0	ecoli_00485_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15169370.0	0.0	20-40	51.0	14.288746169546338	39.58764694908226	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15212917	4324435	15212917	608516680	510415	602235486	1.0322139402982349	0.017	0.9823	0.0007	0.0	0.0
ecoli_00486	9982293.0	124779.0	0.0	0.0	0.0	0.0	1372565.0	0.0	998229.0	13119157.0	641291.0	ecoli_00486_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13119157.0	0.0	20-40	48.0	13.941838072372866	39.50132352254036	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13155383	3724733	13155383	526215320	429108	520784020	1.0321440280378005	0.0161	0.9833	0.0006	0.0	0.0
ecoli_00487	3625126.0	0.0	2972603.0	0.0	0.0	0.0	435015.0	0.0	217508.0	7480186.0	229934.0	ecoli_00487_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7480186.0	0.0	20-40	50.0	16.390058743028888	39.52584521293989	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7495914	2121175	7495914	299836560	252783	296775381	1.020949213131314	0.0123	0.9867	0.001	0.0	0.0
ecoli_00488	2454767.0	0.0	3886715.0	0.0	0.0	0.0	272752.0	0.0	136376.0	7090734.0	340124.0	ecoli_00488_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7090734.0	0.0	20-40	50.0	16.458857238860464	39.52371404709301	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7105392	2013600	7105392	284215680	249416	281316363	1.0201115575326456	0.0105	0.9886	0.0008	0.0	0.0
ecoli_00489	4015239.0	64762.0	1748572.0	0.0	0.0	0.0	323810.0	0.0	323810.0	6685041.0	208848.0	ecoli_00489_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6685041.0	0.0	20-40	50.0	19.70141958838941	39.53019884246035	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6698829	1980126	6698829	267953160	276272	265021888	1.0939494051870855	0.0108	0.9883	0.0009	0.0	0.0
ecoli_00490	3606633.0	0.0	2899450.0	0.0	0.0	0.0	282873.0	0.0	282873.0	7339928.0	268099.0	ecoli_00490_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7339928.0	0.0	20-40	51.0	19.808223207121507	39.57463683567468	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7355401	2172375	7355401	294216040	243064	291075536	1.0674142714992698	0.0107	0.9885	0.0008	0.0	0.0
ecoli_00491	3329864.0	0.0	9456815.0	133195.0	0.0	0.0	133195.0	0.0	266389.0	14573386.0	1253928.0	ecoli_00491_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14573386.0	0.0	20-40	51.0	14.81119536150151	39.49160737250767	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	14613683	5328377	14613683	584547320	510197	577114121	1.2716162996008604	0.011	0.9884	0.0006	0.0	0.0
ecoli_00492	12116962.0	137693.0	0.0	0.0	137693.0	0.0	413078.0	0.0	1101542.0	14670842.0	763874.0	ecoli_00492_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14670842.0	0.0	20-40	49.0	15.188062922946674	39.5198957224132	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14700431	4338771	14700431	588017240	495261	581672821	1.0789511885739949	0.0095	0.9897	0.0009	0.0	0.0
ecoli_00493	11743861.0	136557.0	136557.0	0.0	0.0	0.0	682783.0	0.0	955896.0	14953024.0	1297370.0	ecoli_00493_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14953024.0	0.0	20-40	49.0	15.436026010899287	39.525775187681106	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14986531	4383183	14986531	599461240	511273	593058297	1.0681162638638655	0.0133	0.9859	0.0008	0.0	0.0
ecoli_00494	12225892.0	145546.0	436639.0	0.0	0.0	0.0	727732.0	0.0	1018824.0	15725919.0	1171286.0	ecoli_00494_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15725919.0	0.0	20-40	50.0	17.564235691462983	39.51704291494825	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	15770593	5488441	15770593	630823720	522509	623200955	1.2083827475606022	0.0141	0.9851	0.0008	0.0	0.0
ecoli_00495	4979905.0	108259.0	4330352.0	0.0	0.0	0.0	974329.0	0.0	433035.0	11324370.0	498490.0	ecoli_00495_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11324370.0	0.0	20-40	50.0	17.08757858305469	39.512512130917656	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	11340914	4015795	11340914	453636560	316017	448104051	1.2195906344056573	0.0212	0.9777	0.0011	0.0	0.0
ecoli_00496	7042255.0	96469.0	482346.0	0.0	0.0	0.0	1447039.0	0.0	578816.0	10069438.0	422513.0	ecoli_00496_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10069438.0	0.0	20-40	50.0	17.387863897506804	39.52364133926839	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10084639	2859266	10084639	403385560	295067	399304448	1.0117149458696535	0.0216	0.9769	0.0015	0.0	0.0
ecoli_00497	2783064.0	115961.0	7769387.0	0.0	0.0	0.0	579805.0	0.0	347883.0	12001017.0	404917.0	ecoli_00497_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12001017.0	0.0	20-40	50.0	14.900854045643769	39.50597620185023	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	12019652	3351295	12019652	480786080	394920	476037203	0.98773179955626	0.024	0.9744	0.0016	0.0	0.0
ecoli_00498	2866761.0	95559.0	5542404.0	0.0	0.0	0.0	668911.0	0.0	286676.0	9898564.0	438253.0	ecoli_00498_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9898564.0	0.0	20-40	50.0	15.758267244685936	39.52584950705981	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	9911519	2751959	9911519	396460760	274925	392598167	0.9742686766781156	0.0228	0.9758	0.0014	0.0	0.0
ecoli_00499	4387979.0	109699.0	5265575.0	0.0	0.0	0.0	877596.0	0.0	438798.0	11436004.0	356357.0	ecoli_00499_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11436004.0	0.0	20-40	51.0	15.549223498259025	39.52606583558383	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	11451429	3279343	11451429	458057160	330927	453400494	1.0166124245279782	0.0187	0.9802	0.0011	0.0	0.0
ecoli_00500	5399330.0	110190.0	3856664.0	0.0	0.0	0.0	1101904.0	0.0	440762.0	11495831.0	586981.0	ecoli_00500_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11495831.0	0.0	20-40	51.0	17.073442368654845	39.59248148306982	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	11511964	3295100	11511964	460478560	338466	455785016	1.0192752513819536	0.0181	0.9808	0.0011	0.0	0.0
ecoli_00501	2717479.0	0.0	4795550.0	0.0	0.0	0.0	159852.0	0.0	239778.0	8314883.0	402224.0	ecoli_00501_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8314883.0	0.0	20-40	52.0	17.296253598430344	39.582368747702155	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8333590	2411747	8333590	333343600	291371	329859492	1.0452002078335991	0.011	0.9883	0.0007	0.0	0.0
ecoli_00502	2392924.0	0.0	4293187.0	0.0	0.0	0.0	140760.0	0.0	211140.0	7353093.0	315082.0	ecoli_00502_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7353093.0	0.0	20-40	51.0	17.550772310393175	39.516681075569146	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	pass	7370066	2136831	7370066	294802640	259701	291718887	1.0460398183679769	0.0102	0.9891	0.0007	0.0	0.0
ecoli_00503	3401993.0	0.0	4049992.0	0.0	0.0	0.0	323999.0	0.0	243000.0	8401811.0	382827.0	ecoli_00503_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8401811.0	0.0	20-40	50.0	16.355779611508474	39.52864864491715	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8419947	2404406	8419947	336797880	288615	333329839	1.0297098663447644	0.0124	0.9866	0.001	0.0	0.0
ecoli_00504	2113422.0	0.0	5917583.0	0.0	0.0	0.0	253611.0	0.0	169074.0	8720667.0	266977.0	ecoli_00504_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8720667.0	0.0	20-40	52.0	16.397688581996047	39.593868221318395	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8739303	2477575	8739303	349572120	306178	346019163	1.0163731020654625	0.0134	0.9857	0.001	0.0	0.0
ecoli_00505	5043514.0	61506.0	61506.0	0.0	0.0	0.0	615063.0	0.0	369038.0	6605665.0	455038.0	ecoli_00505_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6605665.0	0.0	20-40	49.0	20.793508673306395	39.526752567682436	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	6619219	2274609	6619219	264768760	216608	261634107	1.1839210184766509	0.0153	0.9834	0.0013	0.0	0.0
ecoli_00506	4038936.0	48662.0	0.0	0.0	0.0	0.0	486619.0	0.0	291971.0	5303592.0	437404.0	ecoli_00506_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5303592.0	0.0	20-40	49.0	21.241026119639994	39.52893831199685	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5313564	1546082	5313564	212542560	151320	210310320	1.0502555347032614	0.0147	0.9842	0.0011	0.0	0.0
ecoli_00507	10379554.0	120692.0	0.0	0.0	0.0	0.0	724155.0	0.0	724155.0	12984493.0	1035937.0	ecoli_00507_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12984493.0	0.0	20-40	49.0	14.950867966181214	39.51843911040655	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13014367	3784638	13014367	520574680	516452	514950917	1.0802989880337628	0.0218	0.9775	0.0006	0.0	0.0
ecoli_00508	9617459.0	117286.0	117286.0	0.0	0.0	0.0	821003.0	0.0	821003.0	12675262.0	1181225.0	ecoli_00508_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12675262.0	0.0	20-40	48.0	16.6363063598437	39.45509607612056	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12705915	4389178	12705915	508236600	514178	502005346	1.2260537710192456	0.0166	0.9826	0.0008	0.0	0.0
ecoli_00509	8699387.0	114466.0	1144656.0	0.0	0.0	0.0	686794.0	0.0	686794.0	12470168.0	1138071.0	ecoli_00509_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12470168.0	0.0	20-40	49.0	16.455665126662026	39.516544123543476	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12498907	3682128	12498907	499956280	512110	494477220	1.0959078261803212	0.0143	0.985	0.0007	0.0	0.0
ecoli_00510	9305796.0	110783.0	110783.0	0.0	0.0	0.0	775483.0	0.0	775483.0	11931101.0	852773.0	ecoli_00510_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11931101.0	0.0	20-40	50.0	19.238133618783515	39.50516737726049	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11958002	4134208	11958002	478320080	535047	472399028	1.2378848908036644	0.0148	0.9841	0.0011	0.0	0.0
ecoli_00511	11247256.0	140591.0	0.0	0.0	0.0	0.0	1546498.0	0.0	984135.0	14788410.0	869930.0	ecoli_00511_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14788410.0	0.0	20-40	50.0	15.483576134084833	39.501840089637774	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14827510	5185409	14827510	593100400	569219	585709000	1.2462308236514423	0.0168	0.9825	0.0007	0.0	0.0
ecoli_00512	11769048.0	147113.0	0.0	0.0	0.0	0.0	1618244.0	0.0	1029792.0	15409313.0	845116.0	ecoli_00512_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15409313.0	0.0	20-40	49.0	13.59534776507854	39.50894780318889	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	15449227	4439586	15449227	617969080	608944	611386889	1.0651327409455502	0.0179	0.981	0.0011	0.0	0.0
ecoli_00513	2787582.0	103244.0	6504357.0	0.0	0.0	0.0	619463.0	0.0	309731.0	10690330.0	365953.0	ecoli_00513_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10690330.0	0.0	20-40	51.0	15.159618148565789	39.52525506696239	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	10705222	2986185	10705222	428208880	314820	424004831	0.9817752962059078	0.0228	0.9754	0.0018	0.0	0.0
ecoli_00514	2090112.0	0.0	7524403.0	0.0	0.0	0.0	418022.0	0.0	209011.0	10880012.0	638464.0	ecoli_00514_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10880012.0	0.0	20-40	52.0	14.983713371352902	39.60890282106306	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	10896492	3048324	10896492	435859680	317134	431596249	0.9781659546944099	0.024	0.9743	0.0016	0.0	0.0
ecoli_00515	11644600.0	133846.0	0.0	0.0	0.0	0.0	535384.0	0.0	936922.0	14421088.0	1170336.0	ecoli_00515_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14421088.0	0.0	20-40	51.0	17.435373212574795	39.57416735824648	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	14458262	4237087	14458262	578330480	467491	572169076	1.0653777058404392	0.011	0.9881	0.0009	0.0	0.0
ecoli_00516	11267964.0	128045.0	0.0	0.0	0.0	0.0	512180.0	0.0	896315.0	13703333.0	898829.0	ecoli_00516_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13703333.0	0.0	20-40	50.0	15.989756452332056	39.525207553520005	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	13723717	4013069	13723717	548948680	477539	543077291	1.0695697455725734	0.0104	0.9891	0.0005	0.0	0.0
ecoli_00517	3909575.0	100246.0	50123.0	0.0	0.0	0.0	451105.0	0.0	501228.0	5672279.0	660002.0	ecoli_00517_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5672279.0	0.0	20-40	49.0	25.7630220188228	39.51273500474853	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	5687097	1677403	5687097	227483880	205185	225003003	1.0905726594781129	0.031	0.9683	0.0008	0.0	0.0
ecoli_00518	4070054.0	111508.0	501788.0	0.0	0.0	0.0	390279.0	0.0	501788.0	6250082.0	674665.0	ecoli_00518_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6250082.0	0.0	20-40	49.0	24.281991681854286	39.51371150010512	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6271898	1855302	6271898	250875920	218465	248146464	1.0879704995202408	0.0267	0.9724	0.0008	0.0	0.0
ecoli_00519	3348184.0	81663.0	0.0	0.0	0.0	0.0	285821.0	0.0	326652.0	4663478.0	621158.0	ecoli_00519_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4663478.0	0.0	20-40	50.0	27.32812819381189	39.521004709360696	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4681680	1379966	4681680	187267200	171761	185233750	1.0858548640658912	0.0283	0.971	0.0006	0.0	0.0
ecoli_00520	3267677.0	82726.0	41363.0	0.0	0.0	0.0	413630.0	0.0	330904.0	4625642.0	489342.0	ecoli_00520_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4625642.0	0.0	20-40	51.0	30.145875390744	39.57038309493039	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	4640673	1433767	4640673	185626920	828284	182893385	1.472596216109172	0.0234	0.9758	0.0008	0.0	0.0
ecoli_00521	4825910.0	123741.0	61871.0	0.0	0.0	0.0	680577.0	0.0	494965.0	6942437.0	755373.0	ecoli_00521_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6942437.0	0.0	20-40	51.0	26.27486371898755	39.58561813380518	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	6963978	2162498	6963978	278559120	1124185	274557649	1.4364889578915958	0.0263	0.9727	0.001	0.0	0.0
ecoli_00522	7578113.0	202083.0	101042.0	0.0	0.0	0.0	1010415.0	0.0	1111457.0	11229760.0	1226650.0	ecoli_00522_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11229760.0	0.0	20-40	48.0	17.416873260024744	39.52660555523894	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11251766	3588908	11251766	450070640	1211580	444070578	1.3331378380958154	0.0263	0.9727	0.001	0.0	0.0
ecoli_00523	5731180.0	157019.0	235528.0	0.0	0.0	0.0	863602.0	0.0	863602.0	8658122.0	807191.0	ecoli_00523_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8658122.0	0.0	20-40	48.0	19.168518699770164	39.52818948497145	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8675620	2746576	8675620	347024800	962151	342396077	1.333830608071815	0.0287	0.9701	0.0012	0.0	0.0
ecoli_00524	5578056.0	67206.0	67206.0	0.0	67206.0	0.0	604850.0	0.0	403233.0	7315571.0	527814.0	ecoli_00524_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7315571.0	0.0	20-51	52.0	23.384830818514747	50.57420972334217	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7320089	2323692	7320089	373324539	538699	369767631	0.9527656578717424	0.0132	0.9858	0.0011	0.0	0.0
ecoli_00525	5663864.0	67427.0	67427.0	0.0	0.0	0.0	539416.0	0.0	404562.0	7371565.0	628869.0	ecoli_00525_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7371565.0	0.0	20-51	52.0	23.563811634133444	50.57612081016718	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7376471	2332842	7376471	376200021	555650	372608929	0.9545698563371426	0.0114	0.9874	0.0012	0.0	0.0
ecoli_00526	5547426.0	74965.0	524757.0	0.0	74965.0	0.0	524757.0	0.0	824617.0	8153576.0	582089.0	ecoli_00526_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8153576.0	0.0	20-51	50.0	20.601265732852962	50.5364447452259	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8158496	2589668	8158496	416083296	583598	412098599	0.9576681011486701	0.0132	0.9854	0.0014	0.0	0.0
ecoli_00527	2886656.0	0.0	3463987.0	0.0	0.0	0.0	288666.0	0.0	505165.0	7769443.0	624969.0	ecoli_00527_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7769443.0	0.0	20-51	51.0	19.70302711853837	50.5325112752613	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7774195	2482060	7774195	396483945	546156	392654068	0.96596017273789	0.0136	0.9851	0.0013	0.0	0.0
ecoli_00528	3963200.0	155420.0	2253584.0	0.0	0.0	0.0	854808.0	0.0	466259.0	8380758.0	687487.0	ecoli_00528_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8380758.0	0.0	20-40	50.0	19.807344244006533	39.485634234994016	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8402843	2726000	8402843	336113720	1302321	331076212	1.498751077462711	0.0357	0.9627	0.0016	0.0	0.0
ecoli_00529	6414079.0	178169.0	356338.0	0.0	89084.0	0.0	979929.0	0.0	890844.0	9597278.0	688835.0	ecoli_00529_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9597278.0	0.0	20-40	49.0	19.14141881184856	39.51344474964672	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9617342	2999269	9617342	384693680	1297341	379368973	1.384142052970561	0.03	0.969	0.0011	0.0	0.0
ecoli_00530	4840197.0	193608.0	64536.0	0.0	0.0	0.0	580824.0	0.0	709896.0	7029363.0	640302.0	ecoli_00530_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7029363.0	0.0	20-40	50.0	21.534287579441727	39.57754934550969	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7049635	2203802	7049635	281985400	1148423	277899257	1.4490619017864046	0.0391	0.9598	0.001	0.0	0.0
ecoli_00531	4957868.0	198315.0	66105.0	0.0	66105.0	0.0	661049.0	0.0	727154.0	7203023.0	526427.0	ecoli_00531_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7203023.0	0.0	20-40	50.0	20.39379988299128	39.580565687489816	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass	pass	7222346	2251157	7222346	288893840	1168998	284700026	1.4516799665925724	0.0356	0.9636	0.0009	0.0	0.0
ecoli_00532	7570168.0	210282.0	525706.0	0.0	0.0	0.0	735989.0	0.0	1366836.0	11266448.0	857467.0	ecoli_00532_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11266448.0	0.0	20-40	49.0	17.853686559800515	39.50889401877149	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	11297462	3561091	11297462	451898480	1786530	445369933	1.4446932859787445	0.0309	0.9681	0.001	0.0	0.0
ecoli_00533	8397418.0	230066.0	575166.0	0.0	0.0	0.0	805232.0	0.0	1380398.0	12315842.0	927562.0	ecoli_00533_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12315842.0	0.0	20-40	49.0	16.969845849430275	39.51347605790981	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	12346338	3884162	12346338	493853520	1817313	486888140	1.410414164912705	0.0266	0.9721	0.0013	0.0	0.0
ecoli_00534	6694101.0	171644.0	257465.0	0.0	0.0	0.0	514931.0	0.0	944040.0	9062586.0	480405.0	ecoli_00534_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9062586.0	0.0	20-40	50.0	19.29005340373066	39.572526980709476	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9082404	2833203	9082404	363296160	1127249	358424048	1.3410854659184948	0.0226	0.9764	0.001	0.0	0.0
ecoli_00535	7168250.0	181475.0	181475.0	0.0	0.0	0.0	544424.0	0.0	998111.0	9679652.0	605917.0	ecoli_00535_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9679652.0	0.0	20-40	50.0	18.40809950746558	39.581702937254356	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	9696034	3053526	9696034	387841360	912200	382904090	1.2730127596499765	0.0242	0.9744	0.0014	0.0	0.0
ecoli_00536	5825669.0	149376.0	74688.0	0.0	0.0	0.0	597504.0	0.0	821569.0	8034620.0	565814.0	ecoli_00536_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8034620.0	0.0	20-40	48.0	20.36719125082218	39.46854512098892	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	8055918	2640610	8055918	322236720	1292903	317285520	1.5365101779834405	0.0312	0.9673	0.0015	0.0	0.0
ecoli_00537	7052914.0	180844.0	180844.0	0.0	0.0	0.0	632954.0	0.0	904220.0	9907303.0	955527.0	ecoli_00537_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9907303.0	0.0	20-40	48.0	19.22980186359957	39.47207549824609	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	9933333	3267637	9933333	397333320	1549302	391267997	1.5265075176680374	0.0308	0.9675	0.0017	0.0	0.0
ecoli_00538	5631067.0	142559.0	71279.0	0.0	71279.0	0.0	570235.0	0.0	712793.0	7582579.0	383367.0	ecoli_00538_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7582579.0	0.0	20-40	48.0	20.216100511337963	39.46623648761193	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7606213	2524743	7606213	304248520	1309914	299443071	1.5794486033983008	0.0262	0.9724	0.0014	0.0	0.0
ecoli_00539	5554953.0	142435.0	71217.0	0.0	0.0	0.0	712174.0	0.0	640956.0	7581174.0	459439.0	ecoli_00539_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7581174.0	0.0	20-40	49.0	19.659720316148086	39.50423470032478	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	pass	7599965	2392085	7599965	303998600	1155337	299639203	1.434018775086464	0.0226	0.9764	0.001	0.0	0.0
ecoli_00540	5133310.0	148792.0	74396.0	0.0	0.0	0.0	1413520.0	0.0	669562.0	7765889.0	326309.0	ecoli_00540_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7765889.0	0.0	20-40	50.0	20.47915198837732	39.59471027721359	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	7785320	2103455	7785320	311412800	348627	308254831	1.0140780982669948	0.0323	0.9664	0.0014	0.0	0.0
ecoli_00541	4962316.0	145950.0	145950.0	0.0	0.0	0.0	1313554.0	0.0	656777.0	7670862.0	446315.0	ecoli_00541_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7670862.0	0.0	20-40	50.0	20.008217650029884	39.602583777416406	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	7684924	2080379	7684924	307396960	273404	304340732	0.9942284399949824	0.0324	0.9662	0.0014	0.0	0.0
ecoli_00542	5663499.0	246239.0	0.0	0.0	82080.0	0.0	1313275.0	0.0	820797.0	8622168.0	496278.0	ecoli_00542_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8622168.0	0.0	20-40	50.0	19.916452542703336	39.526110602345035	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	8638784	2373819	8638784	345551360	321696	342072107	1.0068700062416192	0.0437	0.955	0.0012	0.0	0.0
ecoli_00543	4957043.0	300427.0	75107.0	0.0	75107.0	0.0	1351921.0	0.0	751067.0	7940246.0	429574.0	ecoli_00543_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7940246.0	0.0	20-40	49.0	20.58894929938609	39.48980825027336	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	7955128	2807818	7955128	318205120	302117	314310848	1.223824431234796	0.0557	0.9424	0.0019	0.0	0.0
ecoli_00544	5633025.0	168150.0	840750.0	0.0	0.0	0.0	1177050.0	0.0	588525.0	8850739.0	443239.0	ecoli_00544_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8850739.0	0.0	20-40	51.0	18.92626070218132	39.59929470296209	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	pass	8881268	2414559	8881268	355250720	335656	351688426	1.0027548994130118	0.0298	0.9688	0.0014	0.0	0.0
ecoli_00545	2273249.0	133721.0	10029038.0	0.0	0.0	0.0	668603.0	0.0	267441.0	13821857.0	449805.0	ecoli_00545_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13821857.0	0.0	20-40	52.0	13.93738035626589	39.60694174451378	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	pass	13840797	3754386	13840797	553631880	551411	548187318	0.9834263879457232	0.0311	0.9675	0.0014	0.0	0.0
